id,title,funder,source,url,description,deadline,amount_max,currency,country,region,relevance,fetched_at
17f19730638e,Projetos selecionados: Chamada “Apoio a Ações Comunitárias frente aos Incêndios Florestais”,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/projetos-selecionados-chamada-apoio-a-acoes-comunitarias-frente-aos-incendios-florestais/,"O Fundo Casa Socioambiental tem a alegria de anunciar os 40 projetos selecionados na chamada “Apoio a Ações Comunitárias frente aos Incêndios Florestais – 2026” , a primeira lançada em 2026. A iniciativa foi criada para fortalecer brigadas voluntárias, organizações de base e iniciativas comunitárias que atuam na prevenção, no combate e na recuperação de áreas afetadas pelo fogo em diferentes regiões do Brasil. Ao todo, 250 propostas foram recebidas de organizações de diferentes regiões do Brasil",,,,BR,,8,2026-06-30T23:57:54.961641+00:00
0d672b6f2555,Nossa Casa é o Mundo: 20 anos de histórias para celebrar,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/nossa-casa-e-o-mundo-20-anos-de-historias-para-celebrar/,"Há celebrações que falam mais do que um marco no calendário, falam de um caminho, de uma história coletiva, de tudo o que nos trouxe até aqui. O evento de 14 de novembro, durante a COP 30, em Belém, foi exatamente isso: um encontro que reuniu a equipe do Fundo Casa Socioambiental, parceiros, financiadores, apoiados e amigas e amigos de caminhada para celebrar nossos 20 anos e lançar o livro Nossa Casa é o Mundo. Foi um momento vivo, cheio de rostos, vozes e afetos em sintonia com o que acreditam",,,,BR,,8,2026-06-30T23:57:54.983130+00:00
21c19c1b7454,"Quando os incêndios florestais ameaçam, as brigadas comunitárias chegam primeiro",Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/quando-os-incendios-florestais-ameacam-as-brigadas-comunitarias-chegam-primeiro/,"“Essa é a profissão do futuro. Quando faltar comida e oxigênio, é que vão entender o valor do nosso trabalho” Caroline Dantas, Brigada Guardiões da Cafuringa (DF) A frase foi dita pela brigadista Caroline Dantas, no “Brigadas em Rede – Encontro de Fortalecimento e Articulação entre Brigadas Voluntárias e Comunitárias”, realizado em Brasília, entre os dias 1º e 3 de julho. Era apenas um comentário espontâneo, mas ficou ecoando entre as rodas de conversa e oficinas. Porque é isso mesmo. Enquanto o",,,,BR,,8,2026-06-30T23:57:55.077350+00:00
8b1e6481c792,Encontro nacional reúne brigadistas comunitários em Brasília para fortalecer a resposta aos incêndios nos territórios,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/encontro-nacional-reune-brigadistas-comunitarios-em-brasilia-para-fortalecer-a-resposta-aos-incendios-nos-territorios/,"Com apoio do Fundo Casa Socioambiental, mais de 120 brigadistas de todas as regiões do Brasil participam de encontro inédito que articula experiências, destaca soluções locais e defende mais financiamento para quem protege os biomas. Em meio às crescentes emergências climáticas e à proximidade da COP30, quem protege os territórios todos os dias também precisa ser protegido e apoiado. É com esse compromisso que o Brigadas em Rede – Encontro de Fortalecimento e Articulação entre Brigadas Voluntári",,,,BR,,8,2026-06-30T23:57:55.086446+00:00
d3753331e146,Projetos selecionados da chamada “Fortalecendo o protagonismo local na agenda climática”,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/projetos-selecionados-da-chamada-fortalecendo-o-protagonismo-local-na-agenda-climatica/,"É com muita alegria que anunciamos os projetos selecionados na chamada “Fortalecendo o protagonismo local na agenda climática” . Ao todo, 51 iniciativas de todas as regiões do país serão apoiadas, com um investimento total de R$ 1,5 milhão . Com a aproximação da COP30, que será realizada em Belém (PA), o Fundo Casa Socioambiental lançou essa chamada estratégica para apoiar iniciativas locais com foco em incidência política e produção de conhecimentos sobre os impactos da crise climática. A chama",,,,BR,,8,2026-06-30T23:57:55.095537+00:00
a3bec7898ff1,Projetos Selecionados: Apoio a Grupos Locais no Enfrentamento de Emergências Climáticas provocadas por Incêndios Florestais,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/projetos-selecionados-apoio-a-grupos-locais-no-enfrentamento-de-emergencias-climaticas-provocadas-por-incendios-florestais/,"Em setembro de 2024, o Fundo Casa Socioambiental lançou a chamada “Apoio a Grupos Locais no Enfrentamento de Emergências Climáticas provocadas por Incêndios Florestais” . Hoje, temos o prazer de anunciar os projetos selecionados nesta chamada. O objetivo da chamada é fortalecer brigadas voluntárias e comunitárias, promover ações estruturantes e criar novas brigadas para prevenção e mitigação de incêndios florestais, com foco no Manejo Integrado do Fogo e na mobilização local. A chamada, de abran",,,,BR,,8,2026-06-30T23:57:55.234383+00:00
044e76d145f7,Submit Applications for District Initiatives Fund 2026 (New Zealand),,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/submit-applications-for-district-initiatives-fund-2026-new-zealand/,"Deadline: 30-Sep-2026 The District Initiatives Fund provides financial support for community-led projects, programmes, facilities, events, and services that benefit communities across the Southland District. The fund prioritizes district-wide initiatives that improve community wellbeing, recreation, and public amenities, while supporting eligible non-profit organisations and community groups. Approximately $65,000 is available annually across two funding rounds . District Initiatives Fund Overview The District Initiatives Fund is a community grant programme established by the Southland Distric",,"$65,000",,GLOBAL,,8,2026-06-30T23:57:58.558216+00:00
19b3a9e70b02,Start Package Grants – for faculty recruitment Q4 2026 (Denmark),,fundsforngos.org,https://www2.fundsforngos.org/science/start-package-grants-for-faculty-recruitment-q4-2026-denmark/,"Deadline: 08-Oct-2026 The Start Package Grants Programme supports Danish universities and research institutions in recruiting outstanding researchers from around the world. The programme provides up to DKK 10 million over four years to strengthen recruitment, encourage international researcher mobility, and advance research in health, sustainability, and emerging technologies. Researchers of any nationality are eligible, provided they meet the mobility and appointment requirements. Start Package Grants Programme Overview The Start Package Grants Programme is designed to help Danish universitie",,"th,",,GLOBAL,,8,2026-06-30T23:57:58.588468+00:00
6488fc775ca5,Apply now for Project Viability Grants Programme (UK),,fundsforngos.org,https://www2.fundsforngos.org/construction/apply-now-for-project-viability-grants-programme-uk/,"Deadline: 31-Dec-2026 The Project Viability Grants Programme provides funding to help not-for-profit organisations assess the feasibility of restoring, repairing, or repurposing heritage buildings. Grants of up to £15,000 support studies that produce a comprehensive Viability Report, helping organisations plan future restoration projects and secure larger funding opportunities. The programme focuses on understanding a building’s condition, potential uses, repair requirements, and project viability. Project Viability Grants Programme Overview The Project Viability Grants Programme provides fina",,"£15,000",,GLOBAL,,8,2026-06-30T23:57:58.598364+00:00
b463344bd19a,Call for Technical Contributions: Africa Agrifood Systems Innovation Forum,,fundsforngos.org,https://www2.fundsforngos.org/innovation/call-for-technical-contributions-africa-agrifood-systems-innovation-forum/,"Deadline: 31-Jul-2026 The Food and Agriculture Organization of the United Nations (FAO), together with its partners, is inviting technical contributions for the Africa Forum on Harnessing Science and Innovation for Agrifood Systems Transformation. The Forum supports the Comprehensive Africa Agriculture Development Programme (CAADP) Strategy and Action Plan 2026–2035 by promoting science, technology, innovation, policy, and investment to transform Africa’s agrifood systems. Selected contributions will help shape policy discussions, investment opportunities, and a regional roadmap for strengthen",,,,GLOBAL,,8,2026-06-30T23:57:58.609249+00:00
4b4b8b5decb0,Apply for GDPC Spotlight Research Grants Program,,fundsforngos.org,https://www2.fundsforngos.org/innovation/apply-for-gdpc-spotlight-research-grants-program/,"Deadline: 31-Jul-2026 The Global Disaster Preparedness Center (GDPC) Spotlight Research Grants support original research on ethical, accountable, and humane use of technology in humanitarian action, including AI and ICTs. The program focuses on low- and middle-income countries and funds research on community needs, digital realities, and data protection. Selected researchers receive $10,000 USD for projects lasting up to eight months. GDPC Spotlight Research Grants Overview The Spotlight Research Grants Program is an initiative by the Global Disaster Preparedness Center in partnership with the",2027-06-30,in 8,,GLOBAL,,8,2026-06-30T23:57:58.617664+00:00
e31ccc2a2961,Apply Now: Logo Design Competition 2026 (India),,fundsforngos.org,https://www2.fundsforngos.org/individuals/apply-now-logo-design-competition-2026-india/,"Deadline: 05-Jul-2026 The Centre of Excellence for Human-Wildlife Conflict Management (CoE-HWCM), India, is inviting Indian citizens to participate in its Logo Design Competition 2026. The winning designer will receive a cash prize of ₹25,000, a certificate of appreciation, and commemorative goodies for creating a logo that reflects the vision of peaceful coexistence between people and wildlife. What is the CoE-HWCM Logo Design Competition 2026? The Centre of Excellence for Human-Wildlife Conflict Management (CoE-HWCM), India, has launched a national logo design competition to develop its offi",,"₹25,000,",,GLOBAL,,8,2026-06-30T23:58:06.935798+00:00
60432ae9c228,Call for Proposals: UN SDG Trust Fund 2026/2027 (Malaysia),,fundsforngos.org,https://www2.fundsforngos.org/peace-conflict-resolution/call-for-proposals-un-sdg-trust-fund-2026-2027-malaysia/,"Deadline : 06-Aug-2026 The Malaysia-UN SDG Trust Fund Call for Proposals 2026/2027 supports innovative, partnership-driven projects that advance the Sustainable Development Goals and benefit underserved communities in Malaysia. The call has a total budget of USD 4.4 million , with project grants ranging from USD 100,000 to USD 500,000 for initiatives lasting 12 to 24 months . Overview The Malaysia-UN SDG Trust Fund is a partnership between the United Nations in Malaysia and Yayasan Matlamat Pembangunan Mampan Malaysia , also known as Yayasan MySDG . The Fund is supported by the Ministry of Fin",,USD 4.4 million,,GLOBAL,,8,2026-06-30T23:58:17.678467+00:00
3d1678206ff2,RFPs: Global Health and Wellbeing in an Era of Transformative AI,,fundsforngos.org,https://www2.fundsforngos.org/individuals/rfps-global-health-and-wellbeing-in-an-era-of-transformative-ai/,"Deadline : 21-Aug-2026 Coefficient Giving is seeking global applications for projects that improve health and economic outcomes in a world potentially reshaped by transformative AI. The initiative provides total funding of $10 million to $30 million , with grant levels ranging from under $100,000 to $10 million for research, field-building, implementation, institutions, policy, and infrastructure projects. Overview Coefficient Giving supports work that prepares society for the opportunities and risks of transformative artificial intelligence. The initiative focuses on measurable impact, implem",,"th,",,GLOBAL,,8,2026-06-30T23:58:17.698386+00:00
104972b37cd8,Request for Applications: Community Quick Response Grant (Australia),,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/request-for-applications-community-quick-response-grant-australia/,"Deadline: 30-Jun-2026 The Noosa Council Community Quick Response Grants provide fast, small-scale funding of $500–$2,500 to eligible not-for-profit organisations in the Noosa Shire. The program supports urgent, time-sensitive, or emergency community needs such as equipment replacement, disaster response, minor repairs, and capacity-building activities that cannot wait for standard grant cycles. What Are the Community Quick Response Grants? The Community Quick Response Grants are a funding program administered by the Noosa Council to support not-for-profit organisations facing urgent or unfores",,in 6,,GLOBAL,,8,2026-06-30T23:58:29.925752+00:00
3f068839cfd2,Open Call: Business Succession Planning Support Initiative (Canada),,fundsforngos.org,https://www2.fundsforngos.org/innovation/open-call-business-succession-planning-support-initiative-canada/,"Deadline : 28-Jul-2026 Innovation, Science and Economic Development Canada is offering funding to support business succession planning resources for Canadian small businesses and entrepreneurs. The call will provide up to $3 million over two years to one selected recipient to develop bilingual tools, training, events, and guidance for business sellers and buyers. The initiative aims to strengthen business continuity, improve awareness of ownership transition planning, and help entrepreneurs navigate business sales, acquisitions, valuation, taxation, and alternative ownership models. Eligible a",,in 2026,,GLOBAL,,8,2026-06-30T23:58:29.988211+00:00
ba7421a987a4,"MSME Day Special: Grants, Accelerators and Funding Opportunities for Startups and Small Businesses",,fundsforngos.org,https://www2.fundsforngos.org/listing/msme-day-special-grants-accelerators-and-funding-opportunities-for-startups-and-small-businesses/,"MSME Day Special: Grants, Accelerators and Funding Opportunities for Startups and Small Businesses 
 [June 2026]

On 27 June, the world celebrates Micro-, Small and Medium-Sized Enterprises (MSMEs) Day, recognizing the vital role MSMEs play in driving economic growth, fostering innovation, creating jobs, and supporting sustainable development. To mark this occasion, we have compiled a curated …  [",,,,GLOBAL,,8,2026-06-30T23:58:44.989169+00:00
435bc6b1a4f2,Advancing Discovery Through Research Grant Opportunities,,fundsforngos.org,https://www2.fundsforngos.org/listing/advancing-discovery-through-research-grant-opportunities/,"Advancing Discovery Through Research Grant Opportunities 
 [May 2026]
Research plays a vital role in advancing knowledge and generating solutions across disciplines. That is why we have compiled a list of research grants, funding programmes, fellowships, and scientific opportunities designed to support researchers, institutions, and early-career scholars …  [Read more...]  about Advancing Discover",,,,GLOBAL,,8,2026-06-30T23:58:44.993770+00:00
44b1b4588c64,"Emerging Voices in AI and Society Fellowship 2026: Receive a $30,000 Stipend to Shape the Future of Artificial Intelligence and Society (Remote Opportunity)",,opportunitiesforyouth.org,https://opportunitiesforyouth.org/2026/06/30/emerging-voices-in-ai-and-society-fellowship-2026-receive-a-30000-stipend-to-shape-the-future-of-artificial-intelligence-and-society-remote-opportunity/,"Artificial Intelligence (AI) is transforming nearly every aspect of modern life—from education and healthcare to governance, journalism, business, and communication. As AI systems become increasingly integrated into society, there is an urgent need for experts who can critically examine how these technologies influence humanity, ethics, public policy, culture, and everyday life. To help address these […] The post Emerging Voices in AI and Society Fellowship 2026: Receive a $30,000 Stipend to Sha",,th .,,LATAM,,8,2026-06-30T23:57:52.515333+00:00
9234ad09d149,British Council Going Global Partnerships TVET Grant Call 2026: Funding Opportunity for International Technical and Vocational Education Partnerships,,opportunitiesforyouth.org,https://opportunitiesforyouth.org/2026/06/30/british-council-going-global-partnerships-tvet-grant-call-2026-funding-opportunity-for-international-technical-and-vocational-education-partnerships/,"The British Council has officially launched the Going Global Partnerships Technical and Vocational Education and Training (TVET) Grant Call 2026, providing an exciting funding opportunity for Technical and Vocational Education and Training (TVET) institutions seeking to establish or strengthen international partnerships. The grant programme is designed to support collaborative projects between eligible TVET institutions in […] The post British Council Going Global Partnerships TVET Grant Call 20",,th .,,EU,,8,2026-06-30T23:57:52.520139+00:00
2601b08fcab2,"Humanitarian Aid, Emergency Programming & DRR: June 2026 Funding Opportunities (10 new opportunities!)",,impactfunding.substack.com,https://impactfunding.substack.com/p/humanitarian-aid-emergency-programming-e51,"31 active signals; $25.6M+. UNHCR shifts to RLO-direct partnership in Southern Africa, FCDO funds humanitarian-development transition, localization becomes eligibility filter.",,,,GLOBAL,,8,2026-06-30T23:57:52.369367+00:00
8ea70ea3c928,ICCROM is Seeking a National Coordinator Consultant Across 4 African Countries,,globalsouthopportunities.com,https://www.globalsouthopportunities.com/2026/06/30/iccrom-2/,"The International Centre for the Study of the Preservation and Restoration of Cultural Property (ICCROM) has announced new consultancy opportunities for qualified professionals to serve as National Coordinators in Tunisia, Côte d’Ivoire, Egypt, and Kenya under its multi-country cultural heritage project. The consultancy positions form part of ICCROM’s “Towards Sustainable Development in Africa: Transformative Capacity …",,,,GLOBAL,,8,2026-06-30T23:57:53.351006+00:00
ef569e7bb25d,CALL FOR NOMINATIONS,Southern Africa Trust,africa:sat,https://southernafricatrust.org/call-for-nominations/,"CALL FOR NOMINATIONS – Southern Africa Trust Home Who We Are Our Story Our Board Our Team Opportunities Our Strategic Framework What We Do Grantmaking Knowledge Hub News & Stories News Blog Stories of Change Society Talks Contact Us Home Who We Are Our Story Our Board Our Team Opportunities Our Strategic Framework What We Do Grantmaking Knowledge Hub News & Stories News Blog Stories of Change Society Talks Contact Us Home Who We Are Our Story Our Board Our Team Opportunities Our Strategic Framework What We Do Grantmaking Knowledge Hub News & Stories News Blog Stories of Change Society Talks Home Who We Are Our Story Our Board Our Team Opportunities Our Strategic Framework What We Do Grantmaking Knowledge Hub News & Stories News Blog Stories of Change Society Talks Contacts 92 Bowery St., N",,,,AFRICA,,8,2026-06-30T23:57:54.449118+00:00
e7a5b8b7f01a,Before You Apply,Critical Ecosystem Partnership Fund,env:cepf,https://www.cepf.net/grants/before-you-apply,"2
                         
 
 Before You Apply 
 
                        Understand what CEPF is looking for in a successful proposal.
                     
 
                        Read Proposal Guidance",,,,GLOBAL,,8,2026-06-30T23:57:54.683789+00:00
f0de34908030,"Empowering Communities to Conserve the Cordillera de Colán, Perú",Critical Ecosystem Partnership Fund,env:cepf,https://www.cepf.net/grants/grantee-projects/empowering-communities-conserve-cordillera-de-colan-peru,"Empowering Communities to Conserve the Cordillera de Colán, Perú                 
 
 
                    Asociación Peruana para la Conservación de la Naturaleza
                 
 
 
 
 
 
 
 View Photo",,,,GLOBAL,,8,2026-06-30T23:57:54.685921+00:00
e8c792e4b148,Ressources,Nordic Culture Fund,nordic:nordic-culture,https://www.nordiskkulturfond.org/en/inspirational-projects,Ressources Granted projects Funding Culture for a Changing World News Media kit,,,,GLOBAL,,8,2026-06-30T23:57:54.161558+00:00
e40b0afe04a9,Nordic Culture Fund is revising its programmes – changes to application deadlines in the autumn,Nordic Culture Fund,nordic:nordic-culture,https://www.nordiskkulturfond.org/en/news/nordic-culture-fund-is-revising-its-programmes-changes-to-application-deadlines-in-the-autumn,"Nordic Culture Fund is revising its programmes – changes to application deadlines in the autumn As part of implementing the Fund’s 2026–2030 strategy, we are currently updating the Fund’s overall grant-making approach and programme portfolio. As a result, the Opstart and Project Funding programmes will be revised, and there will be changes to the application deadlines this autumn while we finalise",,,,GLOBAL,,8,2026-06-30T23:57:54.162635+00:00
b14d573e5b63,"Supporting arts, culture and international exchange",Swedish Arts Council,nordic:kulturradet-se,https://www.kulturradet.se/en/#navigation,"Go to navigation 
 
 
 Go to content 
 
 
 
 
 
 
 
 
 
                        Listen
                     
 
 
 
 
                        In Swedish
                     
 
 
 
 
 
 
 
 
 
 
 
 
 Our grants 
 
 
 Our operations 
 
 
 About us 
 
 
 
 
 
 
  Log in 
 
 
 
 Search 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  
                            Our grants",,us.,,EU,,8,2026-06-30T23:57:56.384924+00:00
31bd0e2b5bad,Toledo Community Foundation,,capta.org.br,https://capta.org.br/oportunidades/toledo-community-foundation/,"Toledo Community Foundation A Toledo Community Foundation é uma fundação comunitária que busca soluções sustentáveis e economicamente viáveis para a geração de energia renovável. Atuando no Centro-Leste dos Estados Unidos, a fundação tem um processo contínuo de seleção de projetos comunitários em todo o mundo que causem impactos sociais positivos e dialoguem com seus princípios: educação “verde”, acesso à energia limpa e à água e desenvolvimento de tecnologias inovadoras e sustentáveis. O financiamento é voltado a projetos ou serviços que custam ou excedem US $ 10.000. Solicitações abaixo dess",,,,BR,,6,2026-06-30T23:57:59.080362+00:00
80a2757f372e,Jovens do campo são aposta para um futuro agroecológico,ISPN,ispn.org.br,https://ispn.org.br/noticia/jovens-do-campo-sao-aposta-para-um-futuro-agroecologico/,"“Temos uma ligação forte com a agricultura familiar, estudar aqui é como estar em uma segunda casa”, afirma o estudante Paulo Lopes sobre a vivência como aluno na Casa Familiar Rural (CFR) de Itapecuru-Mirim (MA), onde cursa o ensino médio. O local faz parte de um contexto de educação voltada para a realidade do campo, no qual os Centros Educativos Familiares de Formação por Alternância (CEFFAs) trabalham com a juventude, filhos e filhas da agricultura familiar. São instituições comunitárias, se",,,,BR,,6,2026-06-30T23:58:05.257880+00:00
3bed9b3d747d,The IFCD invests in projects that foster the emergence of dynamic cultural and creative sectors in the Global South,UNESCO,unesco.org,https://www.unesco.org/creativity/en/international-fund-cultural-diversity,"Small World Stories Small World Stories  International Fund for Cultural Diversity The International Fund for Cultural Diversity invests in the cultural and creative industries to empower countries in the Global South, to overcome inequalities, and enrich the entire world.   Home   What is the IFCD?   Funded projects   Apply for funding    Support the Fund   Impact   IFCD resources",,,,GLOBAL,,6,2026-06-30T23:57:57.251584+00:00
5ba592f5d59f,Request for Applications: Centennial Bursary Scheme (New Zealand),,fundsforngos.org,https://www2.fundsforngos.org/individuals/request-for-applications-centennial-bursary-scheme-new-zealand/,"Deadline: 15-Dec-2026 The Centennial Bursary Scheme is a Southland District Council initiative providing up to $2,000 per student to support eligible Southland residents entering tertiary education. It is awarded to academically qualified applicants based on merit, community involvement, and personal development potential. What Is the Centennial Bursary Scheme? The Centennial Bursary Scheme is a local education support program run by the Southland District Council. It provides financial assistance to students beginning tertiary education and aims to encourage academic growth, community partici",,"th,",,GLOBAL,,6,2026-06-30T23:57:58.636888+00:00
4252d2134cc7,Request for Applications: Community Partnership Fund – Ardlussa (New Zealand),,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/request-for-applications-community-partnership-fund-ardlussa-new-zealand/,"Deadline: 30-Sep-2026 The Community Partnership Fund – Ardlussa provides $6,522 per year to support community-led projects that meet local needs and priorities. It funds not-for-profit initiatives delivered by community groups or individuals on a case-by-case basis, with a focus on community wellbeing and alignment with the Ardlussa Community Board Plan. What Is the Ardlussa Community Partnership Fund? The Ardlussa Community Partnership Fund is a local funding scheme designed to support community-led development . It enables the Ardlussa Community Board to allocate funding directly to projects",,"$6,522",,GLOBAL,,6,2026-06-30T23:57:58.650387+00:00
e7bab94d43a2,Open Call: Wiki Loves Earth Photography Competition 2026 (Kazakhstan),,fundsforngos.org,https://www2.fundsforngos.org/individuals/open-call-wiki-loves-earth-photography-competition-2026-kazakhstan/,"Deadline: 15-Jul-2026 The Wiki Loves Earth Photography Competition 2026 in Kazakhstan invites photographers and videographers worldwide to document the country’s protected natural heritage sites through original photos and videos. Participants can upload unlimited entries to Wikimedia Commons between 15 June and 15 July 2026 for a chance to win prizes from a planned prize fund of 290,000 tenge while contributing freely licensed educational media to Wikipedia and other Wikimedia projects. What Is the Wiki Loves Earth Photography Competition 2026? The Wiki Loves Earth Photography Competition 202",,"rp,",,GLOBAL,,6,2026-06-30T23:57:58.767898+00:00
e2e023aad69f,Funding Available for Dual-Use Concepts in the Humanities and Social Sciences (Germany),,fundsforngos.org,https://www2.fundsforngos.org/individuals/funding-available-for-dual-use-concepts-in-the-humanities-and-social-sciences-germany/,"Deadline: 06-Oct-2026 The VolkswagenStiftung Foundation is inviting applications for interdisciplinary research projects that examine how concepts, theories, and research findings from the humanities and social sciences are repurposed in political and ideological contexts. The programme supports project teams with up to €650,000 in funding over two years to advance responsible research, science communication, and reflection on the societal use of academic knowledge. What Is the VolkswagenStiftung Research Grant? The VolkswagenStiftung Research Grant supports innovative interdisciplinary resear",,"€650,000",,GLOBAL,,6,2026-06-30T23:58:06.971546+00:00
da728be1da93,Open Call for Wiki Loves Earth Photography Contest 2026 (Malaysia),,fundsforngos.org,https://www2.fundsforngos.org/individuals/open-call-for-wiki-loves-earth-photography-contest-2026-malaysia/,"Deadline : 15-Jul-2026 The Wiki Loves Earth Photography Contest in Malaysia invites participants to document protected natural areas through original photographs and videos uploaded to Wikimedia Commons. Submissions must show protected areas in Malaysia, meet a minimum resolution of 2 megapixels , and include useful details such as location names, species information, and coordinates where possible. Overview The contest encourages contributors to celebrate and document Malaysia’s protected natural heritage through visual media. Participants help expand freely accessible content on Wikimedia Co",,,,GLOBAL,,6,2026-06-30T23:58:07.090113+00:00
ac5ff395effb,Challenging Patriarchal Institutions and Strengthening Anti-Harassment Responses in ASEAN,,fundsforngos.org,https://www2.fundsforngos.org/individuals/challenging-patriarchal-institutions-and-strengthening-anti-harassment-responses-in-asean/,"Deadline: 10-Jul-2026 The SHAPE-SEA Program supports Southeast Asian researchers in studying anti-harassment systems and patriarchal institutional structures across ASEAN Member States. It funds evidence-based research on why sexual and gender-based violence policies often fail in practice despite legal frameworks. Selected scholars receive up to THB 80,000 and present findings at a regional policy dialogue with key ASEAN stakeholders. Overview of the SHAPE-SEA Program The SHAPE-SEA Program is a regional research funding initiative designed to generate policy-relevant evidence on anti-harassme",,"THB 80,000",,GLOBAL,,6,2026-06-30T23:58:17.777130+00:00
73fcdf30cc50,Ireland Fellows Programme – Kader Asmal Fellowship 2027/2028 (Fully-funded),,opportunitydesk.org,https://opportunitydesk.org/2026/06/30/kader-asmal-fellowship-2027-2028/,"Deadline: July 27, 2026 Applications are open for the Ireland Fellows Programme – Kader Asmal Fellowship 2027/2028. The Kader Asmal Fellowship Programme is a fully-funded scholarship opportunity offered to South African students to study at Master’s level in Ireland’s world-renowned Higher Education Institutions. This flagship programme of the Embassy of Ireland in South Africa is [...]",2026-07-27,,,GLOBAL,,6,2026-06-30T23:57:52.381831+00:00
3dec51061fa1,Gender Equality & Women Empowerment: Mid-June Update (17 new opportunities!),,impactfunding.substack.com,https://impactfunding.substack.com/p/gender-equality-and-women-empowerment-e23,AWG funding converging across four independent funder types; the women-in-STEM corridor keeps adding entrants.,,,,GLOBAL,,6,2026-06-30T23:57:52.367865+00:00
b5cac2910f06,"Fully Funded Fellowship Offers Researchers $3,000 Monthly Stipend to Advance AI Safety in South Africa",,globalsouthopportunities.com,https://www.globalsouthopportunities.com/2026/06/30/fellowship-208/,"Applications are now open for the 2026–2027 Winter PIBBSS Fellowship, a fully funded interdisciplinary research program designed to support researchers transitioning into the rapidly growing field of artificial intelligence (AI) safety. Organized by Principles of Intelligence (PrincInt), the approximately three-month fellowship connects participants with leading AI safety mentors to conduct full-time research at the intersection …",,,,GLOBAL,,6,2026-06-30T23:57:53.349921+00:00
c8732d0262d4,Applications Open for the 2026 Fully Funded Entrepreneurial Design Fellowship in Rwanda,,globalsouthopportunities.com,https://www.globalsouthopportunities.com/2026/06/30/entrepreneurial/,"Applications are now open for Cohort 4 of the Entrepreneurial Design Fellowship, a fully funded youth entrepreneurship program aimed at equipping aspiring entrepreneurs in Rwanda with the skills, mentorship, and opportunities needed to develop sustainable business solutions. Organized by the Thriving Inclusive Community Organization (TICO), the fellowship is designed to empower young people to become …",,,,GLOBAL,,6,2026-06-30T23:57:53.351537+00:00
ca08d396a78c,Funding Culture for a Changing World,Nordic Culture Fund,nordic:nordic-culture,https://www.nordiskkulturfond.org/en/funding-culture-for-a-changing-world,"Funding Culture for a Changing World Across two volumes, Brussels-based researcher Elena Polivtseva investigates, analyses, and summarises Globus, the global funding initiative of the Nordic Culture Fund  during 2020-2025. Both publications offer recommendations and forward-looking perspectives on how to develop more relevant, responsive and future-oriented funding models for cross-border cultural",,"us,",,GLOBAL,,6,2026-06-30T23:57:54.163207+00:00
9aa565e35cc7,Current grants,Swedish Arts Council,nordic:kulturradet-se,https://www.kulturradet.se/en/our-grants/grants-for-international-promotion-of-swedish-literature-and-drama/,"Current grants 
 
 
 
 
 
 Literature and translation 
 
 Open for application 
 Grants for international promotion of Swedish literature and drama 
 This grant aims to promote the international dissemination of high-quality Swedish literature and Swedish drama and to enable international exchanges in the field. 
 
 
 
                        50",,,,GLOBAL,,6,2026-06-30T23:57:56.388588+00:00
762b4d54696e,Public display grants 2026,Arts Promotion Centre Finland,nordic:taike-fi,https://www.taike.fi/en/awarded-support/public-display-grants-2026,"Awarded support
 
 
 
 Published
 6.5.2026 
 
 
 
  
    Public display grants 2026

 
 
 
 The National Council for the Visual Arts has awarded the 2026 public display grants, a total of 950,000 euros. Public display grants were awarded to 95 artists out of 1260 who applied. Public display grants are awarded as four-month working grants, and the amount of each grant is",,in 2026,,GLOBAL,,6,2026-06-30T23:57:58.369522+00:00
cff37ee20e83,Subsídio de Desenvolvimento Comunitário,,capta.org.br,https://capta.org.br/oportunidades/subsidio-de-desenvolvimento-comunitario/,"Inter-American Foundation A Inter-American Foundation lançou o programa “Subsídio de Desenvolvimento Comunitário” com o objetivo de apoiar projetos de desenvolvimento liderados por comunidades na América Latina e no Caribe. A parceria visa organizações locais que identificam soluções inovadoras e viáveis para os desafios do desenvolvimento local, especialmente em comunidades desfavorecidas ou excluídas. O valor máximo de apoio é de US$ 400.000. O edital abrange todo o Brasil e as inscrições são contínuas. Região: todo o Brasil Inscrições: contínuas Edital: Subsídio de Desenvolvimento Comunitár",,,,BR,,4,2026-06-30T23:57:59.073915+00:00
feaac5fcd7c2,Catalisar 2024,,capta.org.br,https://capta.org.br/oportunidades/catalisar-2024/,"Fábrica Carioca de Catalisadores S.A. O edital Catalisar 2024, lançado pela Fábrica Carioca de Catalisadores S.A., tem como objetivo oferecer para populações em situação de vulnerabilidade social e econômica a oportunidade de exposição à cultura, esporte, cidadania, saúde, educação, conscientização ambiental e geração de renda. As linhas temáticas do edital incluem inclusão social, educação e desenvolvimento integral, geração de trabalho e renda, e prevenção e promoção à saúde. O valor total do edital é de R$ 317.739,34, e o valor máximo de apoio para cada projeto será determinado pela Fábrica",,,,BR,,4,2026-06-30T23:57:59.074925+00:00
